Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guinea-Bissau,GNB,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,120027610.20,110469109.30,111579984.50,136218728.20,133979175.60,150852157.70,151864324.50,128398113.40,147906892.30,169704374.50,184267754.60,176890969.70,
Equatorial Guinea,GNQ,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,16658876079.00,11319646504.00,12194158259.00,16672584279.00,17308766927.00,15901768295.00,15277378177.00,7792706065.00,5882344008.00,6937712077.00,7635572463.00,5566474661.00,
Greece,GRC,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,55507775011.00,50534491942.00,41395247022.00,39377274105.00,35194567385.00,35173702636.00,33534011111.00,27891719674.00,29004174273.00,30616094395.00,33308428455.00,32071393898.00,
Grenada,GRD,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,145000000.00,113577037.00,113412703.70,103895703.70,98529370.37,112893259.30,116766629.60,122875222.20,129043111.10,143140740.70,157585185.20,161337037.00,
Greenland,GRL,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,455267648.70,454942267.20,452676872.70,484828729.50,493534743.20,486868579.00,446093541.20,426017033.50,478824071.20,482712141.60,538387229.60,,
Guatemala,GTM,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,10826060317.00,10219277764.00,11182694135.00,13098883937.00,13947526476.00,12164269041.00,13417543002.00,14139590976.00,14937681022.00,15684884525.00,15703969172.00,16812320085.00,
Guam,GUM,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,,,,,,,,,,
Guyana,GUY,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,587283203.70,620498016.70,706208947.10,819399367.20,925442016.30,933554381.30,912745881.80,962806341.90,1274166822.00,1212715197.00,1365237703.00,1485949161.00,
High income,HIC,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,11629800000000.00,10151700000000.00,10887300000000.00,11904800000000.00,11836300000000.00,11861100000000.00,12066500000000.00,10984900000000.00,11020800000000.00,11650600000000.00,12551500000000.00,,
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,15354189141.00,14707551794.00,15629279720.00,16693088386.00,17975736166.00,19154589995.00,20598908964.00,21836347687.00,23986447316.00,24635708053.00,23495694329.00,,
Honduras,HND,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,3578400307.00,3795952390.00,4052833803.00,4571778972.00,4838479761.00,4700650493.00,4842470649.00,5381304340.00,5609205168.00,6140106697.00,6448137658.00,6872852276.00,
Heavily indebted poor countries (HIPC),HPC,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,111736000000.00,103486000000.00,118138000000.00,139937000000.00,142811000000.00,166385000000.00,172935000000.00,158250000000.00,164567000000.00,180724000000.00,202816000000.00,204166000000.00,
Croatia,HRV,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,16585850395.00,14780895364.00,13261731539.00,13919609274.00,12422781738.00,12413188662.00,12450158310.00,10582068443.00,10968557155.00,11531296235.00,12459945851.00,12187240468.00,
Haiti,HTI,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,3247826433.00,3295707137.00,2886508425.00,3811854525.00,4703575431.00,5055777003.00,5312815135.00,5374143019.00,4881667302.00,5157212937.00,6394430058.00,6016593036.00,
Hungary,HUN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,40653737974.00,32771608620.00,33206721355.00,35519280794.00,32139818232.00,33901396991.00,36139771140.00,32935233100.00,32707242739.00,36229461922.00,40091836647.00,41820298631.00,
IBRD only,IBD,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,6290960000000.00,5928510000000.00,7280740000000.00,8721390000000.00,9169200000000.00,9486450000000.00,9681570000000.00,8902990000000.00,8759560000000.00,9729400000000.00,10568000000000.00,10659400000000.00,
